timestamp,app,duration_seconds,source
2026-03-15 13:58:18.343197,Unknown,5,pc
2026-03-15 13:58:36.454609,[Phone] Dream11sportsguru,5,phone
2026-03-15 13:58:36.612465,C:\Windows\System32\cmd.exe - python  tracker.py,5,pc
2026-03-15 13:58:41.615501,C:\Windows\System32\cmd.exe - python  app.py,5,pc
2026-03-15 13:58:45.906715,[Phone] Dream11sportsguru,5,phone
2026-03-15 13:58:46.617832,C:\Windows\System32\cmd.exe - python  app.py,5,pc
2026-03-15 13:58:51.170168,[Phone] Dream11sportsguru,5,phone
2026-03-15 13:58:51.621206,C:\Windows\System32\cmd.exe - python  app.py,5,pc
2026-03-15 13:58:56.462403,[Phone] Dream11sportsguru,5,phone
2026-03-15 13:58:56.623154,C:\Windows\System32\cmd.exe - python  app.py,5,pc
2026-03-15 13:59:01.625449,C:\Windows\System32\cmd.exe - python  app.py,5,pc
2026-03-15 13:59:01.751627,[Phone] Dream11sportsguru,5,phone
2026-03-15 13:59:06.628019,C:\Windows\System32\cmd.exe - python  app.py,5,pc
2026-03-15 13:59:07.018704,[Phone] Dream11sportsguru,5,phone
2026-03-15 13:59:11.629717,C:\Windows\System32\cmd.exe - python  app.py,5,pc
2026-03-15 13:59:12.279319,[Phone] Dream11sportsguru,5,phone
2026-03-15 13:59:16.631298,C:\Windows\System32\cmd.exe - python  app.py,5,pc
2026-03-15 13:59:17.580229,[Phone] Dream11sportsguru,5,phone
2026-03-15 13:59:21.633614,C:\Windows\System32\cmd.exe - python  app.py,5,pc
2026-03-15 13:59:22.858707,[Phone] Dream11sportsguru,5,phone
2026-03-15 13:59:26.635610,weal - Google Chrome,5,pc
2026-03-15 13:59:28.124151,[Phone] Dream11sportsguru,5,phone
2026-03-15 13:59:31.637580,weal - Google Chrome,5,pc
2026-03-15 13:59:33.398647,[Phone] Dream11sportsguru,5,phone
2026-03-15 13:59:36.639837,weal - Google Chrome,5,pc
2026-03-15 13:59:38.652962,[Phone] Dream11sportsguru,5,phone
2026-03-15 13:59:41.642097,weal - Google Chrome,5,pc
2026-03-15 13:59:43.983831,[Phone] Dream11sportsguru,5,phone
2026-03-15 13:59:46.644058,New Tab - Google Chrome,5,pc
2026-03-15 13:59:51.496613,[Phone] Dream11sportsguru,5,phone
2026-03-15 13:59:51.646003,openai - Google Search - Google Chrome,5,pc
2026-03-15 13:59:56.648306,google ai studio - Google Search - Google Chrome,5,pc
2026-03-15 13:59:56.803683,[Phone] Dream11sportsguru,5,phone
2026-03-15 14:00:01.650634,Vibe Coding | Google AI Studio - Google Chrome,5,pc
2026-03-15 14:00:02.102922,[Phone] Dream11sportsguru,5,phone
2026-03-15 14:00:06.652918,google ai studio - Google Search - Google Chrome,5,pc
2026-03-15 14:00:07.530090,[Phone] Dream11sportsguru,5,phone
2026-03-15 14:00:11.656060,Using Gemini API keys ?|? Google AI for Developers - Google Chrome,5,pc
2026-03-15 14:00:12.828953,[Phone] Dream11sportsguru,5,phone
2026-03-15 14:00:16.657771,Using Gemini API keys ?|? Google AI for Developers - Google Chrome,5,pc
2026-03-15 14:00:18.084556,[Phone] Dream11sportsguru,5,phone
2026-03-15 14:00:21.659138,Google AI Studio - Google Chrome,5,pc
2026-03-15 14:00:23.463098,[Phone] Dream11sportsguru,5,phone
2026-03-15 14:00:26.661468,API keys | Google AI Studio - Google Chrome,5,pc
2026-03-15 14:00:28.744621,[Phone] Dream11sportsguru,5,phone
2026-03-15 14:00:31.664234,API keys | Google AI Studio - Google Chrome,5,pc
2026-03-15 14:00:34.025701,[Phone] Dream11sportsguru,5,phone
2026-03-15 14:00:36.666061,API keys | Google AI Studio - Google Chrome,5,pc
2026-03-15 14:00:39.420748,[Phone] Dream11sportsguru,5,phone
2026-03-15 14:00:41.671162,C:\Windows\System32\cmd.exe - python  phone_tracker.py,5,pc
2026-03-15 14:01:32.667938,[Phone] Dream11sportsguru,5,phone
2026-03-15 14:01:33.901669,C:\Windows\System32\cmd.exe - python  tracker.py,5,pc
2026-03-15 14:01:38.904036,C:\Windows\System32\cmd.exe - python  app.py,5,pc
2026-03-15 14:01:42.168575,[Phone] Dream11sportsguru,5,phone
2026-03-15 14:01:43.905621,npm run dev,5,pc
2026-03-15 14:01:47.434862,[Phone] Dream11sportsguru,5,phone
2026-03-15 14:01:48.909117,C:\WINDOWS\system32\cmd.exe ,5,pc
2026-03-15 14:01:52.626633,[Phone] Dream11sportsguru,5,phone
2026-03-15 14:01:53.910803,C:\WINDOWS\system32\cmd.exe ,5,pc
2026-03-15 14:01:57.890379,[Phone] Dream11sportsguru,5,phone
2026-03-15 14:01:58.913549,weal - Google Chrome,5,pc
2026-03-15 14:02:03.203566,[Phone] Dream11sportsguru,5,phone
2026-03-15 14:02:03.916164,weal - Google Chrome,5,pc
2026-03-15 14:02:08.590237,[Phone] Dream11sportsguru,5,phone
2026-03-15 14:02:08.918677,weal - Google Chrome,5,pc
2026-03-15 14:02:13.871778,[Phone] Dream11sportsguru,5,phone
2026-03-15 14:02:13.919838,weal - Google Chrome,5,pc
2026-03-15 14:02:18.921956,weal - Google Chrome,5,pc
2026-03-15 14:02:19.134463,[Phone] Dream11sportsguru,5,phone
2026-03-15 14:02:23.924086,weal - Google Chrome,5,pc
2026-03-15 14:02:24.418645,[Phone] Dream11sportsguru,5,phone
2026-03-15 14:02:28.926033,weal - Google Chrome,5,pc
2026-03-15 14:02:29.698124,[Phone] Dream11sportsguru,5,phone
2026-03-15 14:02:33.928609,weal - Google Chrome,5,pc
2026-03-15 14:02:34.992103,[Phone] Dream11sportsguru,5,phone
2026-03-15 14:02:38.930225,weal - Google Chrome,5,pc
2026-03-15 14:02:40.270106,[Phone] Dream11sportsguru,5,phone
2026-03-15 14:02:43.931998,weal - Google Chrome,5,pc
2026-03-15 14:02:47.622062,[Phone] Dream11sportsguru,5,phone
2026-03-15 14:02:48.934201,weal - Google Chrome,5,pc
2026-03-15 14:02:52.886854,[Phone] Dream11sportsguru,5,phone
2026-03-15 14:02:53.936710,weal - Google Chrome,5,pc
2026-03-15 14:02:58.183667,[Phone] Dream11sportsguru,5,phone
2026-03-15 14:02:58.938510,weal - Google Chrome,5,pc
2026-03-15 14:03:03.463964,[Phone] Dream11sportsguru,5,phone
2026-03-15 14:03:03.941135,Jarvis Project Technical Breakdown - Google Chrome,5,pc
2026-03-15 14:03:08.767430,[Phone] Dream11sportsguru,5,phone
2026-03-15 14:03:08.942908,Jarvis Project Technical Breakdown - Google Chrome,5,pc
2026-03-15 14:03:13.944373,Jarvis Project Technical Breakdown - Google Chrome,5,pc
2026-03-15 14:03:14.057802,[Phone] Dream11sportsguru,5,phone
2026-03-15 14:03:18.945967,weal - Google Chrome,5,pc
2026-03-15 14:03:19.341337,[Phone] Dream11sportsguru,5,phone
2026-03-15 14:03:23.948032,weal - Google Chrome,5,pc
2026-03-15 14:03:24.625977,[Phone] Dream11sportsguru,5,phone
2026-03-15 14:03:28.950522,weal - Google Chrome,5,pc
2026-03-15 14:03:29.897865,[Phone] Dream11sportsguru,5,phone
2026-03-15 14:03:33.952446,weal - Google Chrome,5,pc
2026-03-15 14:03:35.180003,[Phone] Dream11sportsguru,5,phone
2026-03-15 14:03:38.954551,weal - Google Chrome,5,pc
2026-03-15 14:03:40.471901,[Phone] Dream11sportsguru,5,phone
2026-03-15 14:03:43.956551,Jarvis Project Technical Breakdown - Google Chrome,5,pc
2026-03-15 14:03:45.779993,[Phone] Dream11sportsguru,5,phone
2026-03-15 14:03:48.965211,Jarvis Project Technical Breakdown - Google Chrome,5,pc
2026-03-15 14:03:53.161991,[Phone] Dream11sportsguru,5,phone
2026-03-15 14:03:53.967517,Jarvis Project Technical Breakdown - Google Chrome,5,pc
2026-03-15 14:03:58.435167,[Phone] Dream11sportsguru,5,phone
2026-03-15 14:03:58.969862,Jarvis Project Technical Breakdown - Google Chrome,5,pc
2026-03-15 14:04:03.711237,[Phone] Dream11sportsguru,5,phone
2026-03-15 14:04:03.972299,Jarvis Project Technical Breakdown - Google Chrome,5,pc
2026-03-15 14:04:08.974190,Jarvis Project Technical Breakdown - Google Chrome,5,pc
2026-03-15 14:04:08.992988,[Phone] Dream11sportsguru,5,phone
2026-03-15 14:04:13.976044,Jarvis Project Technical Breakdown - Google Chrome,5,pc
2026-03-15 14:04:14.275220,[Phone] Dream11sportsguru,5,phone
2026-03-15 14:04:18.979352,Jarvis Project Technical Breakdown - Google Chrome,5,pc
2026-03-15 14:04:19.554428,[Phone] Dream11sportsguru,5,phone
2026-03-15 14:04:23.981165,Jarvis Project Technical Breakdown - Google Chrome,5,pc
2026-03-15 14:04:24.864350,[Phone] Dream11sportsguru,5,phone
2026-03-15 14:04:28.984009,Jarvis Project Technical Breakdown - Google Chrome,5,pc
2026-03-15 14:04:30.129439,[Phone] Dream11sportsguru,5,phone
2026-03-15 14:04:33.985491,Jarvis Project Technical Breakdown - Google Chrome,5,pc
2026-03-15 14:04:35.349484,[Phone] Dream11sportsguru,5,phone
2026-03-15 14:04:38.987179,Jarvis Project Technical Breakdown - Google Chrome,5,pc
2026-03-15 14:04:40.630461,[Phone] Dream11sportsguru,5,phone
2026-03-15 14:04:43.989021,Jarvis Project Technical Breakdown - Google Chrome,5,pc
2026-03-15 14:04:45.901281,[Phone] Dream11sportsguru,5,phone
2026-03-15 14:04:48.994218,Jarvis Project Technical Breakdown - Google Chrome,5,pc
2026-03-15 14:04:51.177991,[Phone] Dream11sportsguru,5,phone
2026-03-15 14:04:53.996379,Jarvis Project Technical Breakdown - Google Chrome,5,pc
2026-03-15 14:04:58.489524,[Phone] Dream11sportsguru,5,phone
2026-03-15 14:04:58.998098,Jarvis Project Technical Breakdown - Google Chrome,5,pc
2026-03-15 14:05:03.771392,[Phone] Dream11sportsguru,5,phone
2026-03-15 14:05:04.000013,Jarvis Project Technical Breakdown - Google Chrome,5,pc
2026-03-15 14:05:09.003236,Jarvis Project Technical Breakdown - Google Chrome,5,pc
2026-03-15 14:05:09.046947,[Phone] Dream11sportsguru,5,phone
2026-03-15 14:05:14.005159,Jarvis Project Technical Breakdown - Google Chrome,5,pc
2026-03-15 14:05:14.345376,[Phone] Dream11sportsguru,5,phone
2026-03-15 14:05:19.007619,Jarvis Project Technical Breakdown - Google Chrome,5,pc
2026-03-15 14:05:19.681892,[Phone] Dream11sportsguru,5,phone
2026-03-15 14:05:24.011022,Jarvis Project Technical Breakdown - Google Chrome,5,pc
2026-03-15 14:05:24.972677,[Phone] Dream11sportsguru,5,phone
2026-03-15 14:05:29.013607,Jarvis Project Technical Breakdown - Google Chrome,5,pc
2026-03-15 14:05:30.248676,[Phone] Dream11sportsguru,5,phone
2026-03-15 14:05:34.015327,Jarvis Project Technical Breakdown - Google Chrome,5,pc
2026-03-15 14:05:35.510945,[Phone] Dream11sportsguru,5,phone
2026-03-15 14:05:39.017445,weal - Google Chrome,5,pc
2026-03-15 14:05:40.767516,[Phone] Dream11sportsguru,5,phone
2026-03-15 14:05:44.019772,Jarvis Project Technical Breakdown - Google Chrome,5,pc
2026-03-15 14:05:46.055556,[Phone] Dream11sportsguru,5,phone
2026-03-15 14:05:49.022361,Jarvis Project Technical Breakdown - Google Chrome,5,pc
2026-03-15 14:05:51.325360,[Phone] Dream11sportsguru,5,phone
2026-03-15 14:05:54.024618,Jarvis Project Technical Breakdown - Google Chrome,5,pc
2026-03-15 14:05:56.632316,[Phone] Dream11sportsguru,5,phone
2026-03-15 14:05:59.026844,Jarvis Project Technical Breakdown - Google Chrome,5,pc
2026-03-15 14:06:03.981148,[Phone] Dream11sportsguru,5,phone
2026-03-15 14:06:04.029563,Jarvis Project Technical Breakdown - Google Chrome,5,pc
2026-03-15 14:06:09.032545,Jarvis Project Technical Breakdown - Google Chrome,5,pc
2026-03-15 14:06:09.258820,[Phone] Dream11sportsguru,5,phone
2026-03-15 14:06:14.034223,Jarvis Project Technical Breakdown - Google Chrome,5,pc
2026-03-15 14:06:14.527542,[Phone] Dream11sportsguru,5,phone
2026-03-15 14:06:19.035783,Jarvis Project Technical Breakdown - Google Chrome,5,pc
2026-03-15 14:06:19.787053,[Phone] Dream11sportsguru,5,phone
2026-03-15 14:06:24.038302,Jarvis Project Technical Breakdown - Google Chrome,5,pc
2026-03-15 14:06:25.052971,[Phone] Dream11sportsguru,5,phone
2026-03-15 14:06:29.040743,Jarvis Project Technical Breakdown - Google Chrome,5,pc
2026-03-15 14:06:30.348948,[Phone] Dream11sportsguru,5,phone
2026-03-15 14:06:34.043673,Jarvis Project Technical Breakdown - Google Chrome,5,pc
2026-03-15 14:06:35.630029,[Phone] Dream11sportsguru,5,phone
2026-03-15 14:06:39.046867,Jarvis Project Technical Breakdown - Google Chrome,5,pc
2026-03-15 14:06:40.923362,[Phone] Dream11sportsguru,5,phone
2026-03-15 14:06:44.051162,Jarvis Project Technical Breakdown - Google Chrome,5,pc
2026-03-15 14:06:46.236177,[Phone] Dream11sportsguru,5,phone
2026-03-15 14:06:49.053748,Jarvis Project Technical Breakdown - Google Chrome,5,pc
2026-03-15 14:06:51.528310,[Phone] Dream11sportsguru,5,phone
2026-03-15 14:06:54.055673,Jarvis Project Technical Breakdown - Google Chrome,5,pc
2026-03-15 14:06:56.769670,[Phone] Dream11sportsguru,5,phone
2026-03-15 14:06:59.057669,Jarvis Project Technical Breakdown - Google Chrome,5,pc
2026-03-15 14:07:01.983837,[Phone] Twitter,5,phone
2026-03-15 14:07:04.059952,Jarvis Project Technical Breakdown - Google Chrome,5,pc
2026-03-15 14:07:09.062830,Jarvis Project Technical Breakdown - Google Chrome,5,pc
2026-03-15 14:07:09.285928,[Phone] Twitter,5,phone
2026-03-15 14:07:14.064887,Jarvis Project Technical Breakdown - Google Chrome,5,pc
2026-03-15 14:07:14.532092,[Phone] Twitter,5,phone
2026-03-15 14:07:19.067125,Jarvis Project Technical Breakdown - Google Chrome,5,pc
2026-03-15 14:07:19.775443,[Phone] Twitter,5,phone
2026-03-15 14:07:24.069630,Jarvis Project Technical Breakdown - Google Chrome,5,pc
2026-03-15 14:07:25.048828,[Phone] Dream11sportsguru,5,phone
2026-03-15 14:07:29.071735,Jarvis Project Technical Breakdown - Google Chrome,5,pc
2026-03-15 14:07:30.256807,[Phone] Dream11sportsguru,5,phone
2026-03-15 14:07:34.073720,Jarvis Project Technical Breakdown - Google Chrome,5,pc
2026-03-15 14:07:35.531165,[Phone] Dream11sportsguru,5,phone
2026-03-15 14:07:39.076196,Jarvis Project Technical Breakdown - Google Chrome,5,pc
2026-03-15 14:07:40.782536,[Phone] Dream11sportsguru,5,phone
2026-03-15 14:07:44.078435,Jarvis Project Technical Breakdown - Google Chrome,5,pc
2026-03-15 14:07:46.009813,[Phone] Dream11sportsguru,5,phone
2026-03-15 14:07:49.080126,Jarvis Project Technical Breakdown - Google Chrome,5,pc
2026-03-15 14:07:51.248865,[Phone] Dream11sportsguru,5,phone
2026-03-15 14:07:54.082394,Jarvis Project Technical Breakdown - Google Chrome,5,pc
2026-03-15 14:07:56.525437,[Phone] Dream11sportsguru,5,phone
2026-03-15 14:07:59.084287,Jarvis Project Technical Breakdown - Google Chrome,5,pc
2026-03-15 14:08:01.804285,[Phone] Dream11sportsguru,5,phone
2026-03-15 14:08:04.086372,Jarvis Project Technical Breakdown - Google Chrome,5,pc
2026-03-15 14:08:07.166108,[Phone] Dream11sportsguru,5,phone
2026-03-15 14:08:09.089302,Jarvis Project Technical Breakdown - Google Chrome,5,pc
2026-03-15 14:08:14.091443,Jarvis Project Technical Breakdown - Google Chrome,5,pc
2026-03-15 14:08:14.655189,[Phone] Dream11sportsguru,5,phone
2026-03-15 14:08:19.093377,Jarvis Project Technical Breakdown - Google Chrome,5,pc
2026-03-15 14:08:19.848478,[Phone] Dream11sportsguru,5,phone
2026-03-15 14:08:24.095667,Jarvis Project Technical Breakdown - Google Chrome,5,pc
2026-03-15 14:08:25.075383,[Phone] Dream11sportsguru,5,phone
2026-03-15 14:08:29.097594,Jarvis Project Technical Breakdown - Google Chrome,5,pc
2026-03-15 14:08:30.269244,[Phone] Dream11sportsguru,5,phone
2026-03-15 14:08:34.100271,Jarvis Project Technical Breakdown - Google Chrome,5,pc
2026-03-15 14:08:35.518379,[Phone] Dream11sportsguru,5,phone
2026-03-15 14:08:39.102130,Jarvis Project Technical Breakdown - Google Chrome,5,pc
2026-03-15 14:08:40.715059,[Phone] Dream11sportsguru,5,phone
2026-03-15 14:08:44.104721,Jarvis Project Technical Breakdown - Google Chrome,5,pc
2026-03-15 14:08:45.951399,[Phone] Dream11sportsguru,5,phone
2026-03-15 14:08:49.106766,Jarvis Project Technical Breakdown - Google Chrome,5,pc
2026-03-15 14:08:51.155126,[Phone] Dream11sportsguru,5,phone
2026-03-15 14:08:54.109434,Jarvis Project Technical Breakdown - Google Chrome,5,pc
2026-03-15 14:08:56.401184,[Phone] Dream11sportsguru,5,phone
2026-03-15 14:08:59.112408,Jarvis Project Technical Breakdown - Google Chrome,5,pc
2026-03-15 14:09:01.637338,[Phone] Dream11sportsguru,5,phone
2026-03-15 14:09:04.114338,Jarvis Project Technical Breakdown - Google Chrome,5,pc
2026-03-15 14:09:06.913105,[Phone] Dream11sportsguru,5,phone
2026-03-15 14:09:09.116971,Jarvis Project Technical Breakdown - Google Chrome,5,pc
2026-03-15 14:09:12.122886,[Phone] Dream11sportsguru,5,phone
2026-03-15 14:09:14.118981,Jarvis Project Technical Breakdown - Google Chrome,5,pc
2026-03-15 14:09:19.121200,Jarvis Project Technical Breakdown - Google Chrome,5,pc
2026-03-15 14:09:19.458721,[Phone] Dream11sportsguru,5,phone
2026-03-15 14:09:24.122814,Jarvis Project Technical Breakdown - Google Chrome,5,pc
2026-03-15 14:09:24.665117,[Phone] Dream11sportsguru,5,phone
2026-03-15 14:09:29.124192,Jarvis Project Technical Breakdown - Google Chrome,5,pc
2026-03-15 14:09:29.891889,[Phone] Dream11sportsguru,5,phone
2026-03-15 14:09:34.126230,Jarvis Project Technical Breakdown - Google Chrome,5,pc
2026-03-15 14:09:35.107163,[Phone] Dream11sportsguru,5,phone
2026-03-15 14:09:39.127926,Jarvis Project Technical Breakdown - Google Chrome,5,pc
2026-03-15 14:09:40.328296,[Phone] Dream11sportsguru,5,phone
2026-03-15 14:09:44.131287,Jarvis Project Technical Breakdown - Google Chrome,5,pc
2026-03-15 14:09:49.133960,Jarvis Project Technical Breakdown - Google Chrome,5,pc
2026-03-15 14:09:50.751696,[Phone] Twitter,5,phone
2026-03-15 14:09:54.136090,Jarvis Project Technical Breakdown - Google Chrome,5,pc
2026-03-15 14:09:55.978112,[Phone] Twitter,5,phone
2026-03-15 14:09:59.139041,weal - Google Chrome,5,pc
2026-03-15 14:10:01.219490,[Phone] Twitter,5,phone
2026-03-15 14:10:04.141158,weal - Google Chrome,5,pc
2026-03-15 14:10:06.451131,[Phone] Twitter,5,phone
2026-03-15 14:10:09.143957,weal - Google Chrome,5,pc
2026-03-15 14:10:11.664781,[Phone] Twitter,5,phone
2026-03-15 14:10:14.146100,weal - Google Chrome,5,pc
2026-03-15 14:10:16.898438,[Phone] Twitter,5,phone
2026-03-15 14:10:19.148669,weal - Google Chrome,5,pc
2026-03-15 14:10:24.151176,weal - Google Chrome,5,pc
2026-03-15 14:10:24.222644,[Phone] Twitter,5,phone
2026-03-15 14:10:29.153736,WhatsApp - Google Chrome,5,pc
2026-03-15 14:10:29.434176,[Phone] Twitter,5,phone
2026-03-15 14:10:34.156884,WhatsApp - Google Chrome,5,pc
2026-03-15 14:10:34.669499,[Phone] Twitter,5,phone
2026-03-15 14:10:39.160196,WhatsApp - Google Chrome,5,pc
2026-03-15 14:10:39.901663,[Phone] Twitter,5,phone
2026-03-15 14:10:44.163612,WhatsApp - Google Chrome,5,pc
2026-03-15 14:10:45.132452,[Phone] Twitter,5,phone
2026-03-15 14:10:49.165770,WhatsApp - Google Chrome,5,pc
2026-03-15 14:10:50.362722,[Phone] Twitter,5,phone
2026-03-15 14:10:54.167099,weal - Google Chrome,5,pc
2026-03-15 14:10:55.617171,[Phone] Twitter,5,phone
2026-03-15 14:10:59.168374,weal - Google Chrome,5,pc
2026-03-15 14:11:00.836993,[Phone] Twitter,5,phone
2026-03-15 14:11:04.170514,weal - Google Chrome,5,pc
2026-03-15 14:11:06.049260,[Phone] Twitter,5,phone
2026-03-15 14:11:09.172589,weal - Google Chrome,5,pc
2026-03-15 14:11:14.174377,weal - Google Chrome,5,pc
2026-03-15 14:11:19.176116,weal - Google Chrome,5,pc
2026-03-15 14:11:24.177723,Jarvis Project Technical Breakdown - Google Chrome,5,pc
2026-03-15 14:11:29.180398,Jarvis Project Technical Breakdown - Google Chrome,5,pc
2026-03-15 14:11:34.182757,Jarvis Project Technical Breakdown - Google Chrome,5,pc
2026-03-15 14:11:39.184932,Jarvis Project Technical Breakdown - Google Chrome,5,pc
2026-03-15 14:11:42.584223,[Phone] Dream11sportsguru,5,phone
2026-03-15 14:11:44.187149,Jarvis Project Technical Breakdown - Google Chrome,5,pc
2026-03-15 14:11:47.774182,[Phone] Dream11sportsguru,5,phone
2026-03-15 14:11:49.193146,Jarvis Project Technical Breakdown - Google Chrome,5,pc
2026-03-15 14:11:52.983372,[Phone] Dream11sportsguru,5,phone
2026-03-15 14:11:54.195324,Jarvis Project Technical Breakdown - Google Chrome,5,pc
2026-03-15 14:11:58.265045,[Phone] Dream11sportsguru,5,phone
2026-03-15 14:11:59.197288,Jarvis Project Technical Breakdown - Google Chrome,5,pc
2026-03-15 14:12:03.546768,[Phone] Dream11sportsguru,5,phone
2026-03-15 14:12:04.199257,Jarvis Project Technical Breakdown - Google Chrome,5,pc
2026-03-15 14:12:08.825513,[Phone] Dream11sportsguru,5,phone
2026-03-15 14:12:09.200957,Jarvis Project Technical Breakdown - Google Chrome,5,pc
2026-03-15 14:12:14.189743,[Phone] Dream11sportsguru,5,phone
2026-03-15 14:12:14.202553,Jarvis Project Technical Breakdown - Google Chrome,5,pc
2026-03-15 14:12:19.203754,Jarvis Project Technical Breakdown - Google Chrome,5,pc
2026-03-15 14:12:19.481200,[Phone] Dream11sportsguru,5,phone
2026-03-15 14:12:24.205442,Jarvis Project Technical Breakdown - Google Chrome,5,pc
2026-03-15 14:12:24.792594,[Phone] Dream11sportsguru,5,phone
2026-03-15 14:12:29.208468,Jarvis Project Technical Breakdown - Google Chrome,5,pc
2026-03-15 14:12:32.073317,[Phone] Dream11sportsguru,5,phone
2026-03-15 14:12:37.332850,[Phone] Dream11sportsguru,5,phone
2026-03-15 14:12:42.609091,[Phone] Dream11sportsguru,5,phone
2026-03-15 14:12:47.898054,[Phone] Dream11sportsguru,5,phone
2026-03-15 14:12:53.211026,[Phone] Dream11sportsguru,5,phone
2026-03-15 14:12:58.466056,[Phone] Dream11sportsguru,5,phone
2026-03-15 14:13:03.748313,[Phone] Dream11sportsguru,5,phone
2026-03-15 14:13:08.980976,[Phone] Dream11sportsguru,5,phone
2026-03-15 14:13:14.357535,[Phone] Dream11sportsguru,5,phone
2026-03-15 14:13:19.555849,[Phone] Dream11sportsguru,5,phone
2026-03-15 14:13:24.767495,[Phone] Dream11sportsguru,5,phone
2026-03-15 14:13:30.122463,[Phone] Dream11sportsguru,5,phone
2026-03-15 14:13:37.413707,[Phone] Dream11sportsguru,5,phone
2026-03-15 14:13:42.658850,[Phone] Dream11sportsguru,5,phone
2026-03-15 14:13:44.221913,Jarvis Project Technical Breakdown - Google Chrome,5,pc
2026-03-15 14:13:47.947983,[Phone] Dream11sportsguru,5,phone
2026-03-15 14:13:49.224219,Jarvis Project Technical Breakdown - Google Chrome,5,pc
2026-03-15 14:13:53.241295,[Phone] Dream11sportsguru,5,phone
2026-03-15 14:13:54.226030,Jarvis Project Technical Breakdown - Google Chrome,5,pc
2026-03-15 14:13:58.538247,[Phone] Dream11sportsguru,5,phone
2026-03-15 14:13:59.227724,Jarvis Project Technical Breakdown - Google Chrome,5,pc
2026-03-15 14:14:03.784234,[Phone] Dream11sportsguru,5,phone
2026-03-15 14:14:04.229705,Jarvis Project Technical Breakdown - Google Chrome,5,pc
2026-03-15 14:14:09.013852,[Phone] Dream11sportsguru,5,phone
2026-03-15 14:14:09.232389,Jarvis Project Technical Breakdown - Google Chrome,5,pc
2026-03-15 14:14:14.223216,[Phone] Dream11sportsguru,5,phone
2026-03-15 14:14:14.233777,weal - Google Chrome,5,pc
2026-03-15 14:14:19.235679,weal - Google Chrome,5,pc
2026-03-15 14:14:19.454977,[Phone] Dream11sportsguru,5,phone
2026-03-15 14:14:24.237802,weal - Google Chrome,5,pc
2026-03-15 14:14:24.759189,[Phone] Dream11sportsguru,5,phone
2026-03-15 14:14:29.241033,weal - Google Chrome,5,pc
2026-03-15 14:14:29.983453,[Phone] Dream11sportsguru,5,phone
2026-03-15 14:14:34.247423,Jarvis Project Technical Breakdown - Google Chrome,5,pc
2026-03-15 14:14:35.222014,[Phone] Dream11sportsguru,5,phone
2026-03-15 14:14:39.249430,Jarvis Project Technical Breakdown - Google Chrome,5,pc
2026-03-15 14:14:44.251712,Jarvis Project Technical Breakdown - Google Chrome,5,pc
2026-03-15 14:14:49.253276,Jarvis Project Technical Breakdown - Google Chrome,5,pc
2026-03-15 14:14:54.255487,Jarvis Project Technical Breakdown - Google Chrome,5,pc
2026-03-15 14:14:59.258007,Jarvis Project Technical Breakdown - Google Chrome,5,pc
2026-03-15 14:15:04.261564,Jarvis Project Technical Breakdown - Google Chrome,5,pc
2026-03-15 14:15:09.263632,Jarvis Project Technical Breakdown - Google Chrome,5,pc
2026-03-15 14:15:14.356372,Jarvis Project Technical Breakdown - Google Chrome,5,pc
2026-03-15 14:15:19.358667,Jarvis Project Technical Breakdown - Google Chrome,5,pc
2026-03-15 14:15:24.361235,Jarvis Project Technical Breakdown - Google Chrome,5,pc
2026-03-15 14:15:29.363836,Jarvis Project Technical Breakdown - Google Chrome,5,pc
2026-03-15 14:15:34.393284,WhatsApp - Google Chrome,5,pc
2026-03-15 14:15:39.395085,Jarvis Project Technical Breakdown - Google Chrome,5,pc
2026-03-15 14:15:44.396859,Jarvis Project Technical Breakdown - Google Chrome,5,pc
2026-03-15 14:15:49.398587,Jarvis Project Technical Breakdown - Google Chrome,5,pc
2026-03-15 14:15:54.400690,Jarvis Project Technical Breakdown - Google Chrome,5,pc
2026-03-15 14:15:59.402762,Jarvis Project Technical Breakdown - Google Chrome,5,pc
2026-03-15 14:16:04.404689,Jarvis Project Technical Breakdown - Google Chrome,5,pc
2026-03-15 14:16:09.406311,Jarvis Project Technical Breakdown - Google Chrome,5,pc
2026-03-15 14:16:14.407627,Jarvis Project Technical Breakdown - Google Chrome,5,pc
2026-03-15 14:16:19.409334,Jarvis Project Technical Breakdown - Google Chrome,5,pc
2026-03-15 14:16:24.410925,Jarvis Project Technical Breakdown - Google Chrome,5,pc
2026-03-15 14:16:29.412550,Jarvis Project Technical Breakdown - Google Chrome,5,pc
2026-03-15 14:16:34.414027,Jarvis Project Technical Breakdown - Google Chrome,5,pc
2026-03-15 14:16:39.416237,Jarvis Project Technical Breakdown - Google Chrome,5,pc
2026-03-15 14:16:44.418106,Jarvis Project Technical Breakdown - Google Chrome,5,pc
2026-03-15 14:16:49.422925,Jarvis Project Technical Breakdown - Google Chrome,5,pc
2026-03-15 14:16:54.425394,Jarvis-backend - File Explorer,5,pc
2026-03-15 14:16:59.427368,ml - File Explorer,5,pc
2026-03-15 14:17:04.429366,ml - File Explorer,5,pc
2026-03-15 14:17:09.431423,C:\Windows\System32\cmd.exe,5,pc
2026-03-15 14:17:14.536544,C:\Windows\System32\cmd.exe,5,pc
2026-03-15 14:17:19.538752,C:\Windows\System32\cmd.exe - python  train_model.py,5,pc
